RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22
405,1569,Brown County,County,MN,MN,New Ulm,27,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110276,110189,110372,110578,110824,110885,110794,110790,110858,111198,111673,112286,112937,113565,114236,114959,115804,116444,116986,117344,117903,118519,119208,119780,120329,120939,121589,122256,122806,123269,123496,123556,123674,123954,124372,124869,125359,125858,126358,126862,127399,127899,128220,128466,128667,129106,129788,130467,131170,131683,132284,132850,133469,133936,134362,134766,135293,135890,136563,137347,138314,139240,140273,141184,142182,142822,143471,143964,144523,145047,145743,146621,147582,148512,149451,150142,150893,151326,151867,152212,152691,153298,153991,154662,155221,155927,156783,157619,158367,158989,159637,160134,160720,161337,161541,161578,161547,161431,161419,161277,161670,162114,162707,162976,163102,163154,164606,166075,168688,170596,172896,174437,176238,178134,179875,181710,183299,184687,185228,187476,189757,191340
568,1570,Iosco County,County,MI,MI,,26,69,75792,75442,75512,75577,75967,76486,77094,77736,78362,79086,79736,80091,80312,80973,81476,82019,81943,82469,82879,83537,83998,84428,84940,85192,85822,86191,86688,86761,87355,88029,88817,89386,89797,90042,89982,90102,90493,91079,91546,91851,92061,92350,92884,93613,94415,94970,95309,95416,95661,96084,96489,96861,97277,97641,98162,98504,98816,98919,99061,99440,99763,100225,100620,100927,101074,101255,101594,101828,101906,101722,101481,101284,101182,101024,100588,100096,99637,99367,99055,99147,99377,99805,99747,99512,99169,98917,98640,98271,97441,96864,95699,95430,94725,94497,94105,93927,94046,94062,94289,94209,93835,92902,91735,90779,90517,90381,90214,89585,89230,88854,88566,88232,87426,86397,85276,84320,83182,81939,80962,80543,80243,80159,79962,79955,79637,79438,79468,77775,75912,73702,73436,73232,73107,72873,72588,72234,72023,71851,71087,71184,71383,72272,72039,71655,71260,70857,70667,70707,70968,71185,71305,71680,71873,71888,71640,71489,71547,71680,71867,72169,72607,73446,74115,74576,74692,74740,74817,74861,75034,75161,75456,75775,76252,76566,76993,77141,77378,77466,77766,78108,78452,78798,79101,79521,79999,80322,80614,80684,81107,81326,81686,81825,82119,82442,82708,82943,82852,82802,82925,83247,83627,83840,84044,84270,84447,84703,85004,85302,85761,86081,86647,87140,87637,88020,88456,88908,89238,89682,90064,90409,90623,91006,91456,91086,90462,89889,90083,90502,90920,91472,91967,92319,92729,93305,94119,94811,95474,96128,96501,96685,96699,96699,96734,96795,96933,96898,96892,97125,97570,98050,99165,100360,102251,103919,105772,107167,108545,110003,111482,113044,114604,115946,116935,119114,121291,122714
248,1571,Lyon County,County,MN,MN,Marshall,27,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109792,109589,109250,108848,108835,109158,110498,111583,112449,111936,111557,111343,111546,111652,111844,111961,112112,112246,112430,112310,112198,111854,111864,111980,112402,112882,113480,114310,115359,116234,117011,117339,117611,117468,117639,117965,118603,119240,119803,120441,121092,121741,122179,122218,122159,121861,121846,121953,122505,123125,123754,124409,124960,125612,126046,126273,126310,126287,126700,127161,127845,128450,129025,129676,130379,131066,131422,131651,131906,132371,132766,133238,133831,134435,135170,135804,136508,137077,137534,137971,138202,138650,139094,139887,140614,141466,142211,142992,143712,144344,144706,144941,145175,145650,146198,146731,147220,147782,148437,149081,149629,150201,150794,151475,152071,152703,152873,153038,153159,153061,152879,152669,153122,153664,154252,154382,154419,154520,155860,157236,159515,161476,163691,165228,166605,168249,169867,171716,173340,174729,175533,177934,180291,181616
809,1572,White County,County,TN,TN,,47,185,67984,68084,68251,68530,68730,68833,69020,69353,69741,70010,70421,70794,71424,71566,71895,72013,72360,72650,72960,73366,73506,73692,73695,73771,73727,73750,73864,73872,74002,74179,74372,74533,74446,74442,74496,74596,74696,74807,75098,75260,75390,75515,75774,75997,76092,76207,76236,76315,76408,76662,76818,77069,77249,77646,78072,78435,78764,79015,79375,79690,79997,80380,81020,81745,82347,82841,83392,83893,84292,84609,85036,85560,86067,86665,87272,87954,88410,88859,89328,88820,88100,87653,88290,88382,88291,88135,88870,89562,90663,91942,92945,93575,93829,94037,94283,94668,95189,95599,95713,95629,95505,95403,95381,95476,95611,95678,95674,95595,95327,95077,94747,94627,94132,93545,93000,92603,92299,91873,91582,91323,91159,91023,90948,90981,90991,90922,90881,90866,90903,90672,90297,89946,89645,89358,88966,88643,88408,88302,88285,88421,88619,88753,88769,88730,88771,88921,88991,88992,88865,88758,88704,88862,89009,89263,89454,89842,90135,90390,90565,90666,90757,90852,90995,91190,91474,91788,92070,92348,92784,93210,93602,93852,94073,94286,94500,94953,95432,95905,96301,96739,96997,97269,97529,98022,98377,98673,98970,99418,99981,100692,101352,101809,102234,102680,103240,103800,104354,105144,105768,106446,106798,107397,108018,108651,109486,110340,111437,112154,112836,113393,114006,114503,115189,115875,116647,117277,117818,118265,118797,119527,120629,121550,122399,122960,123532,124048,124568,124907,125344,125782,126664,127333,128027,128487,129150,129853,130608,131279,131877,132634,133305,134723,136032,137252,138028,138791,139847,140444,141289,141419,142216,142914,146222,149303,152219,153547,154852,156387,158174,159721,161334,162321,163178,165629,168145,172464
939,1573,Clarke County,County,AL,AL,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102159,101020,100869,100801,101950,103467,104029,103887,103775,104367,105480,106728,106336,106457,105960,106926,107696,109224,111099,112643,113425,113922,114612,115589,118176,120358,122560
370,1574,Allen Parish,County,LA,LA,,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62308,62475,61757,61349,60893,61539,61964,62519,62900,62784,62683,61288,61823,62135,63190,63039,63032,64054,64797,65129,64797,63841,63327,61860,60461,58953,58523,58781,59101,60658,62376,64035,64365,64579,64485,63175,62835,62490,63329,62978,63435,63301,63347,62871,62864,62498,62135,63657,65206,66769,66512,66450,66825,67519,68366,68699,69207,69723,70419,71314,71910,72049,72543,73118,73865,73750,73730,73753,73650,73782,74229,74489,75075,74348,74102,73174,73269,72935,72713,72642,72451,72212,72224,72411,72517,73049,74035,75611,76851,77590,77604,77078,76394,76491,75534,74707,72625,72012,71942,72732,72745,72998,73679,75780,77708,78830,79561,80305,80212,79416,78178,77893,78036,78265,78800,78835,79206,79253,79253,78773,78491,77888,77200,74542,72620,70866,70722,71453,73139,74950,75509,75089,74607,75269,75924,76968,76666,76054,75668,76100,76791,77154,78549,80791,83065
774,1575,Union County,County,OR,OR,La Grande,41,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135986,135565,135088,133856,132469,131140,129956,129070,128338,127937,127488,127053,126704,126543,126537,126122,125433,124443,123760,123205,122485,121892,121054,120292,119351,118974,118838,118867,118698,118654,118619,118704,118625,118484,118090,118008,118090,118458,119045,119566,120144,120533,121093,121788,122183,122795,123364,124455,125493,126670,127793,128833,129671,130375,131096,131935,132896,133933,134853,135714,136561,137566,138577,139602,140496,141352,142117,142970,143885,145142,146488,147862,149078,150425,151793,153084,154207,155382,156638,157939,159369,160681,162089,163418,164934,166354,167595,168791,170042,171466,172819,174041,175274,176482,177807,179157,180586,181882,182685,183223,183669,184216,184681,185152,185978,186948,188049,189106,190083,190814,191290,191727,192194,192726,193252,193706,194148,194635,195246,195979,196768,197407,198038,198670,199375,200006,200597,200938,201060,201501,201986,202578,202759,202525,202479,202608,203570,204562,205596,207014,208578,212932,217356,222399,225186,228564,231970,234817,236943,238646,240587,245511,253373,261003,264218
1732,1576,Grayson County,County,KY,KY,,21,85,69563,69612,69645,69328,69415,70215,71324,71724,71644,71448,72103,72743,73639,74072,74538,74927,75862,76316,76461,75836,75451,75646,76006,75727,74576,73665,73246,73376,73482,73585,73280,72438,71666,71657,72051,72613,73103,73356,73782,74265,74885,74598,73976,73417,73164,73091,73240,73913,74248,73742,73331,72953,73449,73929,74561,74475,74191,74062,73972,73788,73337,73035,72442,72195,72046,72274,72460,72288,72271,72312,72797,73387,73677,74242,74907,75685,76532,77097,77429,76901,76079,75630,75985,76664,77183,77124,77071,77077,77704,78316,78966,79022,78734,78405,78334,78697,79266,80211,80577,80092,79178,79053,79828,80307,80074,79511,79440,79666,80253,81532,83173,83969,84909,85578,87103,87218,87194,86470,85921,85387,84969,84257,83650,83377,84135,85280,85846,85936,85451,85332,83492,81488,79608,79485,80091,80148,80635,79948,79532,78494,78237,78142,78379,78739,79617,80280,81101,81202,81402,82069,83189,84539,85084,85739,84709,84120,83580,84556,84913,85021,84965,84827,84757,84732,84887,84946,84947,85034,84973,84938,84646,85084,85503,86346,86612,87170,85469,83819,82086,82575,83082,83504,83943,84376,84576,84778,85187,83302,81515,79663,80595,81352,81047,80436,79586,79995,80213,80616,80750,81337,82246,83098,84469,85597,86441,86500,86385,86815,87483,88297,89085,89933,90987,91931,92093,91968,92113,92864,93841,94513,95130,95439,95791,97662,99905,101963,102038,101782,101616,101968,102467,103366,104403,105319,106179,106935,107938,108542,109120,109362,108988,108599,108412,108738,108584,108417,108310,108973,110064,111270,113183,114466,117365,119208,121687,122583,123475,124301,125026,126191,127272,128458,129512,131921,134721,137345
1664,1577,Decatur County,County,IN,IN,Greensburg,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110994,110987,110963,110972,110931,110887,110922,111234,111554,111844,112139,112456,112697,112686,112727,112709,112766,113147,113629,114130,114328,114520,114752,115028,115154,115302,115452,115835,116236,116678,117148,117731,118288,118807,119169,119642,120049,120551,120933,121471,121956,122320,122579,122680,122893,123126,123511,123931,124479,125040,125639,126096,126591,127047,127643,128128,128567,129091,129509,129989,130404,131000,131630,132236,132855,133394,133938,134447,135289,136083,137029,137825,138799,139758,140641,141471,142276,143040,143690,144189,144727,145161,145796,146423,147321,148082,148853,149494,150299,151084,151874,152518,153268,153892,154453,154785,155128,155384,155699,155981,156432,156735,157073,157290,157780,158491,160145,161665,165114,168287,171792,173594,175162,176895,178393,179884,181108,182420,183580,186568,189389,192563
1725,1578,Gladwin County,County,MI,MI,,26,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66002,65868,66236,66724,67819,68671,69212,69734,70252,71102,71700,72515,73681,74763,75622,76028,76931,77978,79205,81566,84059,86455,87222,87846,88082,88286,88252,88689,89101,89754,90318,89900,89405,89023,89649,91474,91755,92192,91154,92660,94361,96143,96569,96692,97421,97951,98132,96940,95728,94548,94107,94229,94704,95369,95882,96398,96545,96713,96878,97395,97977,98578,99075,99377,99595,99881,100168,100592,101154,101888,102555,102985,103496,104045,104666,105051,105329,105574,105942,106554,107251,108071,108698,109178,109635,110119,110808,111191,111494,111914,112722,113823,114895,115862,116376,116593,116980,117288,117565,117174,116519,116008,115970,116509,117601,119098,121349,123144,125567,127842,130299,131587,132624,133987,135824,137663,139148,140427,141705,144186,146980,148523
2268,1579,Fluvanna County,County,VA,VA,Charlottesville,51,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243931,243755,243747,243791,243228,242307,240952,240287,239669,239665,239643,239078,238785,238068,237551,236004,234503,233051,231213,229241,227539,226648,226174,225280,224685,223870,223411,222207,220979,219420,217856,216147,214594,213395,212660,211739,211220,210718,210877,210693,210622,210350,209862,209023,208136,207696,207387,206723,206128,205495,205236,204672,204383,204082,203852,203324,202983,202680,202568,202280,202183,202114,202381,202461,202575,202415,202275,202100,202073,202156,202460,202732,203152,203504,204144,204450,204278,203719,203120,202866,202777,202668,202672,202833,203214,203580,204051,204612,205358,206029,206524,206782,206859,206849,206874,206797,206824,206791,206973,207138,207429,207649,207784,207761,207637,207459,207436,207513,207704,207899,208195,208477,208527,208553,208650,208962,209220,209471,209673,209945,210295,210687,210989,211286,211548,211860,212273,212680,213208,213635,214185,214706,215503,216249,217111,217764,218553,219311,219921,220330,220749,221371,221917,222506,223216,224334,225526,226794,228140,229398,230682,231940,233268,234415,233750,232900,231886,232147,232427,232755,233662,234684,235751,236266,236952,237810,239559,241117,244588,247966,251769,254300,256876,259648,261911,264449,266599,267422,267591,270456,274480,278481
351,1580,Adair County,County,MO,MO,Kirksville,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89229,89308,89283,89286,89209,89241,89297,89521,89669,89770,89793,89850,90015,90113,90328,90496,90614,90616,90705,90804,90921,90961,91127,91386,91743,92151,92482,92742,93095,93499,94008,94330,94611,94813,95097,95403,95818,96225,96659,96955,97295,97602,97933,98223,98588,98987,99425,99855,100188,100496,100741,101193,101316,101494,101543,101902,102345,102778,103301,103750,104416,105095,105803,106319,106871,107457,108092,108757,109432,110120,110776,111357,111856,112349,112848,113396,113918,114525,114972,115334,115564,116139,116819,117535,117913,118221,118515,118928,119543,120193,120959,121478,121883,121926,121796,121693,121712,122114,122526,123034,123140,123266,123546,123829,124231,124506,125440,125947,127817,129466,132050,133563,135184,136527,137994,139291,140468,141141,141693,143394,145280,147583
89,1581,Lee County,County,VA,VA,,51,105,44896,45306,45298,45460,45399,45507,46175,47016,47620,47956,48347,49148,49982,50540,51012,51462,51819,52275,52376,52416,52134,51808,51760,52103,52651,53209,53684,53899,54308,54689,55233,55460,55365,55186,55024,54899,55303,55780,56575,56779,57147,57379,57741,58085,58556,59143,59491,59579,59691,60056,61054,61893,62775,63480,64430,65189,65773,66439,66964,67629,68466,69718,71200,71292,71110,70699,71162,70954,70848,70929,71732,71991,72394,72671,73152,73738,74151,74572,74373,74509,74594,74671,74663,74524,74699,74597,74814,74915,74895,74446,73784,73469,73407,73408,73236,72841,72474,71829,70634,69042,68204,67985,68019,68479,68311,68191,67103,66871,66795,66837,66679,66520,66274,65528,64699,64131,64227,64367,64105,63659,63707,64435,64967,65325,64973,65027,65138,65472,65787,66090,66283,66782,67813,68999,69948,70119,70121,70545,70890,71153,70115,69040,68201,68152,68586,69470,70122,70696,70665,70642,70488,70581,71057,70455,69901,69106,69157,69133,69319,69577,70114,70378,70465,70072,69853,69841,70281,70578,70606,70263,70143,70506,71010,70971,70675,70349,70457,70706,71094,71419,71124,70594,70308,70377,70845,70845,71233,71141,71174,71128,71367,71695,72044,72362,72703,73198,73691,74492,74959,75378,75648,76398,77510,78268,78636,78665,78878,78893,79024,79272,79509,79526,79691,79674,79788,79663,79549,79595,79552,80001,80328,80748,80990,81042,81006,81099,81250,81432,81172,80814,80751,81101,81973,82543,83244,83664,84334,84887,84838,84507,83823,83362,83068,82957,83236,82521,81880,80947,80968,81157,81916,82592,83365,84007,85171,86292,87449,88194,88883,89688,90491,90879,91050,91933,92973,94091
1817,1582,Johnson County,County,AR,AR,,5,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78064,78105,78137,78256,78552,79006,79440,79751,79963,80135,80221,80341,80686,81067,81276,81474,81997,83930,85358,86401,85493,84783,83821,83457,83083,82787,82894,83222,83182,83311,83733,84912,85807,86485,86907,87243,87408,87751,87957,88075,87903,87189,86453,86058,84722,85483,86053,87771,87776,87966,88326,88241,88036,87804,87716,87808,88441,89164,89801,90384,90848,91642,91841,92334,92715,93179,93364,93427,94139,94932,95995,96770,97474,97664,97734,97972,98466,98997,99624,100348,100994,101287,101568,101858,102303,102648,103054,103098,103276,103349,104120,104637,105318,105646,105966,106228,106347,106602,106979,108015,108126,109230,110150,112259,113479,114574,115736,116784,117813,118440,119128,119814,122238,124586,127865
2807,1583,Montezuma County,County,CO,CO,,8,83,130607,130801,131189,132024,132929,133731,134537,135478,136293,136901,137388,138063,138775,139540,140405,141115,141688,142202,142753,143211,143354,143543,143725,143742,143709,143883,144231,144791,145232,145723,145948,145883,145785,145669,145627,145592,145443,145500,145451,145417,145326,145324,145279,145308,145497,146123,146501,146864,146986,147311,147608,148022,148737,149612,150751,151696,152376,152915,153356,154044,155296,156296,157559,158195,159473,160597,161862,163052,164075,165081,165584,166069,166325,166884,167414,168034,168496,168844,168990,169613,170292,171320,171840,172637,173041,173673,173963,174471,174589,174674,174500,174985,175549,176197,176537,176866,177235,177587,177865,178027,178113,178263,178502,178512,178638,178519,178369,178167,177898,178004,177758,178078,178023,178221,177623,177044,176289,175807,175585,175566,175823,175605,175308,174861,174886,174751,174452,173907,173487,173181,172800,172409,172199,171877,171608,171152,171044,170550,168943,167482,166198,166206,166122,166337,168763,171254,173792,174205,174763,175308,175286,175123,175665,176845,178102,178759,179268,180078,180940,182313,183480,186383,189215,192041,193177,194313,195589,196961,198072,199160,200179,201329,202440,203486,204756,205898,207133,208357,209823,211290,212848,214646,216762,218802,220890,222675,224520,226096,227718,229364,231113,232639,233710,234617,235733,237291,238724,238979,239089,239043,240177,241335,242624,243833,243648,243547,243681,244965,245733,246191,246999,248107,249256,249840,250609,251479,252727,253855,254921,255880,256731,257276,258044,259021,259930,260495,260862,261512,262110,262895,263650,264460,265089,265719,266779,267753,268806,269321,268812,268045,267336,267669,268151,268377,268332,268540,269295,270271,271027,271698,273480,275290,280358,285724,292309,296913,300896,305376,309343,313901,317373,320471,322573,327633,332534,336560
1521,1584,Audrain County,County,MO,MO,Mexico,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80080,80466,80605,80981,81153,81475,81786,82164,82569,82986,83401,83695,84008,84239,84385,84465,84510,84588,84762,84989,85298,85501,85687,85879,85981,86082,85987,85979,86075,86334,86647,86863,87063,87205,87342,87474,87595,87567,87306,86932,86806,86813,86976,87013,87060,87028,86922,86878,86701,86592,86284,86119,85963,85794,85733,85507,85520,85452,85495,85298,85105,84792,84474,84070,83627,83236,82775,82459,82288,82138,82096,82081,82196,82228,82350,82278,82168,81794,81566,81205,80853,80447,79970,79633,79399,79491,79551,79798,79099,78498,77561,77565,77396,77361,77343,77451,77528,77508,77466,77463,77492,77575,77604,77712,77761,77859,77896,77939,77903,77857,77767,77876,77927,78005,77961,78044,78169,78283,78460,78658,78934,79150,79418,79657,79970,80307,80666,80942,81165,81376,81625,81864,82076,82239,82299,82289,82382,82680,83103,83511,83847,84232,84591,85042,85420,85796,86128,86489,86803,87172,87455,87746,87886,88144,88526,88920,89340,89707,90061,90432,90849,91330,91443,91715,91905,92406,92573,92907,93315,93758,94151,94362,94737,94999,95351,95641,95978,96272,96650,97076,97601,98166,98653,99052,99384,99657,100241,100638,101173,101407,101769,102012,102236,102248,102391,102580,102704,102710,102764,103445,104545,106827,108892,111101,112253,113721,114966,116477,117584,118562,119062,119440,120772,122204,124131
2571,1585,Tattnall County,County,GA,GA,,13,267,62386,62848,63020,63490,63654,63833,63747,63997,64460,65063,65394,66038,66790,67346,67542,68166,69134,70234,70824,71153,71505,71776,72078,72309,72473,72651,72461,72439,72516,73029,73470,74278,74811,75280,75342,75363,75485,75676,76030,76373,76534,76461,76507,76821,77487,78097,78441,78491,78705,79015,79324,79348,79567,79822,80304,80709,80977,81341,83770,86210,87219,86147,85280,85749,85958,86258,86801,87736,88630,89142,89394,89400,89776,90303,91082,91494,91677,91974,92484,93290,93904,94431,94644,94772,95172,95899,96723,97180,97105,96889,96510,96763,97011,97206,96993,96631,96716,96684,96888,96627,96013,95506,95165,95509,95602,95355,94734,93843,93486,93248,91202,88698,85823,84932,84125,83544,82870,82051,81186,80485,80131,80025,80091,80009,79869,79662,79405,79087,78511,78013,77331,76739,76100,75889,75514,75088,74568,74222,74074,73753,73423,72933,72653,72428,72411,72401,72421,72384,72346,72459,72649,72891,73198,73543,73818,74139,74448,74908,75267,75588,75893,76196,76524,76777,77190,77602,78090,78569,79030,79618,80190,80814,81360,81796,82138,82431,82814,83287,83818,84317,84801,85310,85863,86448,87084,87630,88169,88571,88958,89397,89816,90472,91083,91854,92429,93138,93754,94273,94633,94858,93477,92097,90728,91204,93329,95577,97897,98541,99143,99596,100075,100709,101470,102238,102882,103438,103845,104345,104683,105301,105966,106505,106844,106917,107402,107962,108756,109380,109912,110364,110874,111136,111393,111538,112031,112472,113069,113492,113395,112931,112581,112796,113295,113769,114033,114035,114075,113956,114037,114270,115357,116429,118376,119974,121713,122915,124086,125379,126534,127536,128516,129035,129530,132058,134627,137924
